"","CNTRYID","CNT","CNTSCHID","CNTSTUID","CYC","NatCen","STRATUM","SUBNATIO","OECD","BOOKID","ST001D01T","ST003D02T","ST003D03T","ST004D01T","ST005Q01TA","ST007Q01TA","ST011Q04TA","ST154Q01HA","IC001Q01TA","IC001Q02TA","IC001Q03TA","IC001Q04TA","IC001Q05TA","IC001Q07TA","IC009Q01TA","IC009Q02TA","IC009Q03TA","IC009Q05NA","IC009Q06NA","IC002Q01HA","IC004Q01HA","ST013Q01TA","MISCED","FISCED","HISCED","PARED","MISCED_D","FISCED_D","HISCED_D","PAREDINT","HISEI","MMINS","LMINS","SMINS","TMINS","STUBMI","ESCS","ICTHOME","ICTSCH","HEDRES","WEALTH","ICTRES","EMOSUPS","STIMREAD","ADAPTIVITY","BODYIMA","SOCONPA","PVMATH","PVREAD","PVSCIE","W_FSTUWT"
"5583",484,"MEX",48400220,48405619,"07MS","048400","MEX0010","4840000",1,3,10,8,2002,2,3,3,2,3,2,1,NA,1,1,1,3,3,3,3,3,2,2,1,2,2,2,9,2,2,2,9,39.04,NA,NA,NA,NA,NA,-1.992,10,0,-1.5925,-2.4663,-3.768,-1.58,2.0871,0.1915,0.1306,0.9078,312.2614,389.0743,330.1519,179.01354
"5584",484,"MEX",48400220,48405668,"07MS","048400","MEX0010","4840000",1,12,10,12,2002,1,1,1,2,2,3,2,2,3,3,3,3,3,3,3,3,4,4,1,5,4,5,14,5,4,5,14.5,57.38,120,90,150,1770,26.35,-0.7219,5,2,-2.3391,-1.9054,-1.7601,1.0346,-0.3335,-0.2644,0.1306,0.9078,452.0146,518.3006,442.4651,169.58838
"5585",484,"MEX",48400220,48405796,"07MS","048400","MEX0010","4840000",1,22,11,1,2002,1,4,4,2,3,3,2,1,1,3,1,3,1,1,3,3,3,4,1,1,1,1,6,1,1,1,6,41.63,NA,NA,NA,NA,22.48,-2.2826,5,2,-1.6618,-1.3208,-1.5044,NA,0.7586,0.836,1.3115,0.9078,361.0548,363.8668,360.2799,169.58838
"5586",484,"MEX",48400220,48406498,"07MS","048400","MEX0010","4840000",1,10,10,10,2002,1,3,3,2,4,3,3,1,1,3,1,3,3,1,3,3,3,3,1,2,2,2,9,2,2,2,9,33.83,NA,NA,NA,NA,NA,-1.9113,4,2,-2.3391,-0.8884,-1.187,NA,-0.3644,0.4572,0.5711,-1.0299,353.5688,369.9277,336.0159,169.58838
"5587",484,"MEX",48400220,48406633,"07MS","048400","MEX0010","4840000",1,16,10,5,2002,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,447.896,497.0882,451.9061,169.58838
"5588",484,"MEX",48400220,48407068,"07MS","048400","MEX0010","4840000",1,19,11,4,2002,1,2,1,1,1,1,1,3,1,1,2,3,2,3,1,1,4,3,1,3,6,6,16,3,6,6,16,73.38,500,400,500,NA,NA,0.4167,10,8,-0.5813,-0.7637,-0.281,-0.6576,-0.8885,-0.5786,NA,NA,322.1975,296.3954,301.5748,169.58838
"5589",484,"MEX",48400220,48407169,"07MS","048400","MEX0010","4840000",1,1,10,7,2002,1,4,1,1,3,1,1,3,1,1,1,3,3,3,3,3,3,3,5,1,4,4,12,1,4,4,12,30.9,NA,NA,NA,NA,NA,-1.0282,9,1,-0.6853,-1.4337,-0.6068,NA,-0.62,-0.1716,1.8425,0.3334,425.5653,463.9444,406.3214,169.58838
"5590",484,"MEX",48400220,48407282,"07MS","048400","MEX0010","4840000",1,3,10,3,2002,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379.8746,381.2217,374.3335,169.58838
"5591",484,"MEX",48400220,48408041,"07MS","048400","MEX0010","4840000",1,23,11,3,2002,2,3,2,1,2,1,1,3,1,1,1,3,3,3,2,2,2,3,2,6,6,6,16,6,6,6,16,25.51,NA,NA,NA,NA,18.01,-0.5946,8,7,-1.3525,-0.4817,-0.6068,NA,-0.0999,NA,-1.0908,0.9078,421.9587,421.6573,415.8937,179.01354
"5592",484,"MEX",48400220,48408052,"07MS","048400","MEX0010","4840000",1,20,10,5,2002,1,1,2,1,1,2,3,1,1,2,1,2,2,2,2,NA,3,3,1,4,6,6,16,4,6,6,16,68.55,NA,NA,NA,NA,20.28,-0.0857,9,8,-1.6145,-1.3757,-0.5742,-0.6576,-0.62,-0.5786,-0.3176,-1.0299,287.3995,295.3119,336.9117,169.58838
"5593",484,"MEX",48400220,48408107,"07MS","048400","MEX0010","4840000",1,5,10,10,2002,1,2,1,1,1,3,1,1,1,3,1,3,3,3,3,2,3,3,2,6,4,6,16,6,4,6,16,NA,NA,NA,NA,NA,24.13,0.0713,7,4,-0.6853,-0.7082,-0.8794,NA,1.3517,0.5464,1.2097,0.9078,391.3109,509.6492,473.756,169.58838
"5594",484,"MEX",48400220,48408174,"07MS","048400","MEX0010","4840000",1,18,10,4,2002,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351.9666,367.115,362.4726,169.58838
"5595",484,"MEX",48400220,48408208,"07MS","048400","MEX0010","4840000",1,34,10,6,2002,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347.8324,355.1756,380.7123,169.58838
"5596",484,"MEX",48400221,48401361,"07MS","048400","MEX0006","4840000",1,9,9,12,2002,1,2,2,1,4,1,1,1,1,3,1,1,1,3,3,3,2,2,2,6,6,6,16,6,6,6,16,84.14,275,275,275,NA,20.83,1.2008,7,4,1.1793,0.4096,0.0895,1.0346,-0.3644,-0.1687,-1.0908,-0.5578,399.8067,393.7406,313.2081,764.29167
"5597",484,"MEX",48400222,48400615,"07MS","048400","MEX0002","4840000",1,12,9,1,2002,2,5,5,2,2,3,3,2,3,3,1,3,3,3,3,3,2,4,3,0,0,0,3,0,0,0,3,17,NA,NA,NA,NA,20,-3.385,6,1,-2.2894,-2.0081,-2.0409,NA,0.0236,0.1041,-0.2393,-1.0299,391.231,359.0928,397.2392,324.07905
"5598",484,"MEX",48400222,48402124,"07MS","048400","MEX0002","4840000",1,15,9,5,2002,1,5,3,2,2,3,3,2,3,3,1,2,2,2,2,2,5,5,1,0,2,2,9,0,2,2,9,43.06,NA,NA,NA,NA,25.15,-1.8464,5,10,-2.049,-1.4961,-2.0409,NA,-1.3412,-0.5786,0.1306,-1.0299,315.2335,317.3966,319.476,346.11755
"5599",484,"MEX",48400222,48402306,"07MS","048400","MEX0002","4840000",1,3,9,12,2002,1,4,4,2,2,3,3,3,3,3,3,3,3,3,3,3,5,5,1,1,1,1,6,1,1,1,6,35.34,NA,NA,NA,NA,19.63,-2.6776,2,1,-2.4914,-2.0718,-2.3112,NA,-1.0333,-1.4494,-0.2393,-2.9377,340.4013,306.9569,321.3747,346.11755
"5600",484,"MEX",48400222,48406163,"07MS","048400","MEX0002","4840000",1,30,9,11,2002,1,5,5,2,2,3,3,2,3,3,3,3,2,3,3,3,5,4,3,0,5,5,14,0,0,0,3,17,NA,NA,NA,NA,NA,-3.7143,3,4,-2.4403,-3.2181,-3.768,NA,-0.0999,-0.4708,-0.2393,-0.3986,310.8436,339.9316,324.0487,346.11755
"5601",484,"MEX",48400223,48400281,"07MS","048400","MEX0010","4840000",1,4,10,8,2002,2,5,1,2,2,3,3,1,1,1,1,2,3,3,2,2,5,4,1,0,6,6,16,0,6,6,16,71.29,250,250,250,1550,20.98,-0.0619,8,8,-1.3835,-1.2303,-1.8761,-0.6576,0.5102,-2.2652,-2.4111,NA,371.322,396.4314,417.3045,121.61348
"5602",484,"MEX",48400223,48400631,"07MS","048400","MEX0010","4840000",1,17,10,9,2002,2,1,2,2,5,1,1,3,1,3,1,1,3,2,3,1,1,4,2,4,6,6,16,4,6,6,16,62.13,250,250,250,NA,17.72,-0.347,7,5,-1.6692,-1.8534,-1.7779,1.0346,-2.3003,-2.2652,1.8425,-1.0299,392.0147,411.4775,420.686,121.61348
"5603",484,"MEX",48400223,48400709,"07MS","048400","MEX0010","4840000",1,15,10,9,2002,2,1,3,2,5,2,3,3,3,3,1,3,3,3,2,2,4,4,1,6,2,6,16,6,2,6,16,30.34,250,200,250,1650,18.59,-0.8793,4,5,-1.6618,-1.437,-1.2275,-0.6576,-0.5827,-0.1716,-0.2393,-0.4368,382.2271,406.6683,422.5574,121.61348
"5604",484,"MEX",48400223,48400797,"07MS","048400","MEX0010","4840000",1,3,10,9,2002,2,1,3,1,2,3,1,1,1,3,3,1,1,3,1,1,5,5,1,5,2,5,14,5,2,5,14.5,24.16,250,200,250,NA,26.99,-1.1132,4,7,-0.4903,-2.1279,-1.4081,1.0346,0.5102,2.0073,NA,0.9078,413.6049,423.5743,419.3462,121.61348
"5605",484,"MEX",48400223,48400817,"07MS","048400","MEX0010","4840000",1,20,10,12,2002,1,3,3,2,3,3,3,1,1,2,1,2,2,2,2,2,4,3,2,5,5,5,14,5,5,5,14.5,29.18,225,180,225,NA,NA,-1.0602,6,9,-1.3835,-1.1744,-1.5044,1.0346,0.898,0.3721,NA,0.9078,337.0631,416.1906,379.124,117.62802
"5606",484,"MEX",48400223,48400997,"07MS","048400","MEX0010","4840000",1,19,10,7,2002,2,1,3,1,1,1,1,1,1,1,1,3,1,3,3,1,3,4,2,4,2,4,12,4,2,4,12,41.27,250,200,250,NA,20.27,-0.7713,8,5,-0.6853,0.0875,-0.5742,1.0346,0.5102,0.7368,0.9248,0.0157,355.5764,390.3133,391.9314,121.61348
"5607",484,"MEX",48400223,48401488,"07MS","048400","MEX0010","4840000",1,6,10,5,2002,2,1,3,2,3,3,3,3,3,3,1,3,3,3,1,1,4,5,1,6,2,6,16,6,2,6,16,39.04,250,150,250,1950,NA,-0.566,4,4,-1.6618,-0.9602,-2.0409,-2.4468,0.7904,0.5464,0.1306,0.9078,474.4353,483.7344,464.2994,121.61348
"5608",484,"MEX",48400223,48401768,"07MS","048400","MEX0010","4840000",1,13,10,5,2002,1,4,1,1,1,1,3,3,3,3,1,1,3,3,3,1,4,4,3,1,4,4,12,1,4,4,12,27.91,275,220,220,1100,NA,-1.2507,3,6,-0.9302,-0.8112,-0.94,0.2127,0.6463,-0.1687,-0.6487,-1.9963,379.824,437.8434,389.5914,117.62802
"5609",484,"MEX",48400223,48402226,"07MS","048400","MEX0010","4840000",1,23,10,4,2002,1,3,3,1,1,1,3,3,1,1,1,2,3,3,2,2,2,3,1,2,2,2,9,2,2,2,9,44.94,300,240,180,NA,32.05,-1.0494,7,6,1.1793,-0.082,-0.94,-0.6576,0.5102,0.4572,-0.2393,-1.0299,399.6828,402.3371,414.403,117.62802
"5610",484,"MEX",48400223,48402289,"07MS","048400","MEX0010","4840000",1,12,10,6,2002,2,3,3,1,4,3,1,2,1,1,1,3,1,3,1,1,3,4,1,2,2,2,9,2,2,2,9,32.5,250,200,250,NA,20.72,-1.5988,7,6,-1.4781,-0.4486,-0.6231,-0.6576,-0.62,-2.2652,1.8425,0.9078,384.5834,387.5859,398.3807,121.61348
"5611",484,"MEX",48400223,48402461,"07MS","048400","MEX0010","4840000",1,6,10,2,2002,1,3,3,1,1,2,1,3,1,3,1,3,3,3,1,1,2,3,1,5,5,5,14,5,5,5,14.5,62.13,200,160,200,NA,17.35,-0.2978,8,5,-1.3525,-0.754,-1.2275,-1.9687,-1.2261,-1.4537,NA,-1.6926,316.8553,281.4863,322.5604,117.62802
"5612",484,"MEX",48400223,48402938,"07MS","048400","MEX0010","4840000",1,18,10,11,2002,1,5,5,1,1,3,1,3,3,3,1,2,2,3,2,2,4,5,1,0,0,0,3,0,0,0,3,39.04,45,45,45,NA,NA,-2.8314,4,5,-0.6853,-1.956,-1.8141,-0.6576,-0.62,-0.5786,0.1306,0.9078,374.33,447.378,416.421,117.62802
"5613",484,"MEX",48400223,48403195,"07MS","048400","MEX0010","4840000",1,22,10,9,2002,1,3,4,2,4,3,3,3,3,3,3,2,2,2,2,2,2,4,2,2,1,2,9,2,1,2,9,24.16,250,200,250,NA,22.21,-2.5416,0,9,-1.956,-2.7927,-2.5634,-0.6576,0.1808,0.1915,-1.3401,-1.9709,380.5749,351.5177,361.8573,117.62802
"5614",484,"MEX",48400223,48403245,"07MS","048400","MEX0010","4840000",1,1,10,6,2002,1,3,4,1,4,1,1,2,1,2,2,3,3,3,3,1,3,4,1,5,1,5,14,5,1,5,14.5,40.54,225,90,225,1350,24.3,-0.6991,9,4,-0.4903,-1.4379,-0.4985,-1.5824,-0.62,-0.5786,-0.4422,-2.2647,396.8109,437.4437,387.2144,117.62802
"5615",484,"MEX",48400223,48403439,"07MS","048400","MEX0010","4840000",1,32,10,6,2002,1,3,3,2,5,3,3,3,3,2,1,2,3,3,2,2,3,2,2,2,2,2,9,2,2,2,9,28.48,250,200,250,1650,24.97,-2.3224,4,6,-2.049,-2.7841,-2.3112,-1.1847,2.0871,0.4572,-1.0908,-1.5628,375.0414,473.7371,446.1021,117.62802
"5616",484,"MEX",48400223,48403466,"07MS","048400","MEX0010","4840000",1,16,10,2,2002,2,3,5,2,2,3,3,3,3,3,1,3,3,3,3,3,3,3,1,2,0,2,9,2,0,2,9,17,150,150,150,1050,31.74,-2.3963,4,1,-1.0527,-2.2162,-2.3112,1.0346,0.7904,0.836,1.3115,0.9078,389.7251,378.4377,392.4037,121.61348
"5617",484,"MEX",48400223,48403651,"07MS","048400","MEX0010","4840000",1,24,10,7,2002,2,1,3,2,5,3,3,2,1,1,1,NA,NA,NA,NA,NA,4,4,1,4,5,5,14,4,5,5,14.5,62.13,250,150,250,NA,15.96,-0.5828,7,NA,-2.049,-1.346,-1.187,-0.6576,-1.1882,-0.9319,-0.3417,-1.0299,391.5147,350.7699,383.7288,121.61348
"5618",484,"MEX",48400223,48403705,"07MS","048400","MEX0010","4840000",1,20,10,11,2002,2,1,1,2,4,3,3,3,3,1,3,2,2,3,2,2,4,4,1,4,4,4,12,4,4,4,12,35.34,250,200,250,NA,24.98,-1.3944,3,7,-1.6618,-1.6902,-2.3112,1.0346,0.5102,0.937,NA,-0.124,426.5631,415.8382,417.6541,121.61348
"5619",484,"MEX",48400223,48403868,"07MS","048400","MEX0010","4840000",1,17,10,6,2002,1,3,3,2,4,3,3,3,1,3,1,2,3,3,2,2,2,2,1,2,2,2,9,2,2,2,9,35.34,250,200,250,NA,NA,-2.1968,4,6,-2.049,-2.1357,-1.9827,1.0346,-0.9263,2.0073,0.6666,0.9078,379.1458,388.3746,355.9712,117.62802
"5620",484,"MEX",48400223,48404228,"07MS","048400","MEX0010","4840000",1,7,10,11,2002,1,3,1,2,4,3,3,3,1,2,1,3,2,3,2,2,3,3,1,2,5,5,14,2,5,5,14.5,39.45,250,200,250,1750,20,-1.0626,3,6,-1.3835,-1.8928,-1.7779,1.0346,0.1245,-0.4771,NA,0.9078,474.4143,535.9848,524.5854,117.62802
"5621",484,"MEX",48400223,48404241,"07MS","048400","MEX0010","4840000",1,14,10,12,2002,1,3,1,2,2,2,2,2,1,2,1,2,2,2,NA,2,3,4,1,2,4,4,12,2,4,4,12,53.77,200,160,200,NA,NA,-1.0997,11,9,-1.3835,-1.5554,-1.7779,1.0346,0.5102,0.4572,-0.2393,0.9078,391.9747,402.1997,371.4406,117.62802
"5622",484,"MEX",48400223,48404899,"07MS","048400","MEX0010","4840000",1,33,10,3,2002,2,3,4,2,2,3,3,1,3,2,1,3,3,3,3,3,3,2,1,2,1,2,9,2,1,2,9,30.78,NA,NA,NA,NA,24.44,-1.8925,6,0,-1.6618,-1.3153,-1.5336,NA,-0.0999,-1.0504,-0.8487,-0.1607,357.7916,375.7468,376.778,121.61348
"5623",484,"MEX",48400223,48404912,"07MS","048400","MEX0010","4840000",1,7,10,2,2002,2,3,3,2,1,3,3,3,1,1,1,2,2,3,2,2,2,2,1,2,2,2,9,2,2,2,9,17,200,160,200,NA,19.53,-2.3098,4,7,-3.0862,-1.0278,-1.2275,1.0346,0.5102,0.8329,0.5711,0.1541,357.3115,369.0013,344.9562,121.61348
"5624",484,"MEX",48400223,48405150,"07MS","048400","MEX0010","4840000",1,19,10,6,2002,1,1,1,2,2,3,3,3,3,3,1,2,2,2,2,2,2,1,1,4,6,6,16,4,6,6,16,25.95,250,250,250,2100,32.11,-1.4975,2,9,-1.9878,-2.6821,-2.9116,1.0346,2.0871,-2.2652,1.8425,0.7033,361.3297,386.2598,370.1881,117.62802
"5625",484,"MEX",48400223,48405252,"07MS","048400","MEX0010","4840000",1,8,10,3,2002,2,2,2,1,2,1,1,1,1,1,1,2,2,3,1,3,5,5,2,6,6,6,16,6,6,6,16,43.19,250,200,250,2000,31.21,0.4595,11,7,-0.1357,0.4881,-0.0208,0.3657,0.5102,-0.5786,-0.3274,0.1965,400.5817,424.7088,443.5383,121.61348
"5626",484,"MEX",48400223,48405465,"07MS","048400","MEX0010","4840000",1,9,10,3,2002,1,3,1,2,2,3,3,3,3,3,3,3,3,3,2,3,5,5,6,2,4,4,12,2,4,4,12,14.39,250,250,150,1200,NA,-2.2988,1,1,-1.9645,-5.4639,-3.768,-0.6576,-1.3412,-1.4537,-1.0908,0.9078,429.3197,438.467,423.8827,117.62802
"5627",484,"MEX",48400223,48405790,"07MS","048400","MEX0010","4840000",1,10,10,11,2002,1,3,3,1,3,1,3,3,1,1,1,1,3,3,1,1,1,4,1,2,2,2,9,2,2,2,9,36.92,125,100,125,950,22.48,-1.6293,8,4,-0.5813,-0.9688,-0.94,-0.6576,-1.037,-0.5786,-1.0276,-0.2608,231.7976,265.7229,284.2744,117.62802
"5628",484,"MEX",48400223,48405912,"07MS","048400","MEX0010","4840000",1,21,10,4,2002,1,3,4,1,2,1,1,1,1,3,2,1,1,1,3,1,4,4,2,2,1,2,9,2,1,2,9,22.57,250,200,250,NA,NA,-2.1955,8,5,-0.9302,-1.9799,-1.146,1.0346,0.2464,0.1915,-0.2393,0.9078,296.6344,323.6044,336.9292,117.62802
"5629",484,"MEX",48400223,48406094,"07MS","048400","MEX0010","4840000",1,8,10,1,2002,1,3,3,1,5,3,3,1,1,1,1,2,2,2,1,1,3,3,3,2,2,2,9,2,2,2,9,51.01,225,180,225,1125,22.49,-1.07,8,8,-1.2622,-0.3232,-1.0269,-0.6576,0.5102,0.4572,0.1306,-1.0299,469.0292,534.9125,500.6785,117.62802
"5630",484,"MEX",48400223,48406463,"07MS","048400","MEX0010","4840000",1,11,10,9,2002,1,4,5,2,2,3,3,3,1,3,1,2,2,2,2,2,4,4,1,1,0,1,6,1,0,1,6,35.34,250,200,250,1750,24.89,-2.6068,4,10,-1.0527,-2.3463,-1.9827,1.0346,-0.0686,0.635,1.8425,0.3691,313.4879,369.0795,380.2562,117.62802
"5631",484,"MEX",48400223,48406725,"07MS","048400","MEX0010","4840000",1,25,10,6,2002,1,3,3,2,4,3,1,3,1,3,1,1,3,3,1,3,5,4,1,2,2,2,9,2,2,2,9,44.94,250,200,250,NA,NA,-2.0662,5,5,-1.6618,-2.4429,-1.8141,1.0346,0.7904,1.1853,0.5711,0.9078,355.0162,423.552,394.0111,117.62802
"5632",484,"MEX",48400223,48406899,"07MS","048400","MEX0010","4840000",1,2,10,8,2002,1,3,4,1,2,3,1,3,1,2,1,2,3,3,2,3,2,2,1,2,1,2,9,2,1,2,9,30.78,250,200,250,1850,22.22,-1.922,7,3,-0.6853,-1.6361,-1.4787,1.0346,0.7586,0.8329,1.3115,0.9078,400.5513,408.5788,383.3256,117.62802
"5633",484,"MEX",48400223,48407021,"07MS","048400","MEX0010","4840000",1,18,10,10,2002,2,3,3,2,1,1,1,1,1,3,1,1,1,1,1,3,3,3,1,5,5,5,14,5,5,5,14.5,21.13,250,200,250,NA,15.06,-1.3446,8,5,-2.4101,-0.9611,-0.8794,-1.0657,-0.9225,0.2783,-0.2393,-1.0299,412.5819,429.4478,390.1237,121.61348
"5634",484,"MEX",48400223,48407265,"07MS","048400","MEX0010","4840000",1,5,10,1,2002,1,3,1,2,2,3,3,3,3,3,3,2,3,3,2,2,4,4,1,2,4,4,12,2,4,4,12,NA,150,120,150,NA,NA,-2.0831,0,6,-2.3391,-3.3726,-3.1353,-0.6576,-1.3451,-0.474,-0.2393,-0.4368,292.5767,352.0201,341.7106,117.62802
"5635",484,"MEX",48400224,48400138,"07MS","048400","MEX0009","4840000",1,19,10,7,2002,2,1,4,2,2,1,3,3,3,3,3,1,3,3,3,3,4,4,1,4,1,4,12,4,1,4,12,51.5,NA,NA,NA,NA,NA,-1.5997,4,3,-1.6618,-3.2359,-2.9116,NA,1.0419,2.0073,1.3115,0.3691,324.5404,336.9294,330.0279,417.54546
"5636",484,"MEX",48400224,48400537,"07MS","048400","MEX0009","4840000",1,4,10,1,2002,2,5,3,1,1,1,1,3,1,3,1,3,1,3,1,1,4,4,1,0,2,2,9,0,2,2,9,64.44,NA,NA,NA,NA,15.76,-1.5478,7,6,-1.0118,-2.7014,-1.7005,NA,0.7551,0.2783,-0.2393,0.9078,387.2017,459.9499,450.2592,417.54546
"5637",484,"MEX",48400224,48401313,"07MS","048400","MEX0009","4840000",1,13,10,11,2002,1,4,1,1,2,1,2,3,1,3,1,3,3,3,3,3,5,5,1,5,5,5,14,1,5,5,14.5,35.34,NA,NA,NA,NA,18.42,-0.9388,6,5,-0.4903,-1.888,-1.0575,NA,0.6153,0.7368,-0.5971,-0.124,393.0309,467.5903,392.4015,417.54546
"5638",484,"MEX",48400224,48401565,"07MS","048400","MEX0009","4840000",1,6,10,5,2002,2,1,4,2,2,3,3,3,3,3,1,2,2,2,2,2,3,3,3,4,1,4,12,4,1,4,12,30.35,NA,NA,NA,NA,13.71,-1.6822,3,7,-1.0527,-2.8472,-2.5634,NA,0.5102,0.2783,0.1306,-0.124,405.104,428.1362,420.3234,417.54546
"5639",484,"MEX",48400224,48402083,"07MS","048400","MEX0009","4840000",1,23,10,9,2002,1,4,4,2,4,3,3,3,3,3,3,3,3,3,3,3,4,5,2,1,1,1,6,1,1,1,6,17,NA,NA,NA,NA,21.52,-3.2652,3,1,-1.7257,-3.3875,-3.768,NA,1.4931,1.323,1.8425,-0.124,440.1226,455.237,476.4137,417.54546
"5640",484,"MEX",48400224,48402198,"07MS","048400","MEX0009","4840000",1,2,10,8,2002,1,3,3,1,4,1,1,1,1,3,1,1,1,NA,1,1,2,4,1,2,2,2,9,2,2,2,9,39.04,NA,NA,NA,NA,28.58,-1.5458,8,6,-0.6853,-1.084,-0.8794,NA,1.0419,1.323,1.2097,-0.0118,286.8239,363.8592,346.7755,417.54546
"5641",484,"MEX",48400224,48402341,"07MS","048400","MEX0009","4840000",1,18,10,12,2002,2,4,3,1,2,3,1,3,3,3,1,3,3,3,3,2,5,5,2,1,2,2,9,1,2,2,9,39.04,NA,NA,NA,NA,9.25,-1.9765,3,2,-1.0118,-2.7801,-2.0184,1.0346,0.2464,-0.474,0.5711,0.3334,329.2837,480.4353,474.2551,417.54546
"5642",484,"MEX",48400224,48402469,"07MS","048400","MEX0009","4840000",1,14,10,9,2002,1,4,4,2,3,3,3,3,3,3,3,3,3,3,3,2,5,5,2,1,1,1,6,1,1,1,6,17,NA,NA,NA,NA,NA,-3.3455,1,6,-1.3835,-4.3829,-3.768,NA,2.0871,0.635,-1.3304,0.9078,255.6317,298.3368,312.274,417.54546
"5643",484,"MEX",48400224,48403082,"07MS","048400","MEX0009","4840000",1,15,10,12,2002,2,4,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,1,1,4,4,12,1,4,4,12,37.83,NA,NA,NA,NA,19.44,-2.3486,2,1,-2.3391,-4.5698,-3.768,NA,0.5102,0.1915,1.3115,0.9078,360.2025,400.4395,387.4096,417.54546
"5644",484,"MEX",48400224,48403303,"07MS","048400","MEX0009","4840000",1,12,10,4,2002,2,4,5,1,2,1,1,1,1,1,3,3,3,3,3,2,4,4,2,1,0,1,6,1,0,1,6,30.78,NA,NA,NA,NA,21.23,-1.5284,7,3,1.1793,0.1722,-0.1536,NA,-0.0042,0.1915,-0.9055,-0.3986,302.9613,379.8164,390.9776,417.54546
"5645",484,"MEX",48400224,48403654,"07MS","048400","MEX0009","4840000",1,3,10,3,2002,1,4,5,2,2,3,3,3,3,3,3,2,3,3,3,2,3,3,2,1,0,1,6,1,0,1,6,17,NA,NA,NA,NA,20.31,-3.1642,2,4,-1.3835,-3.4596,-2.9116,NA,2.0871,2.0073,0.5711,-2.2647,408.1665,457.8156,450.8646,417.54546
"5646",484,"MEX",48400224,48404570,"07MS","048400","MEX0009","4840000",1,20,10,12,2002,2,1,NA,2,2,3,3,3,3,3,2,3,2,3,3,2,3,3,1,4,NA,4,12,4,NA,4,12,39.04,200,250,250,1750,NA,-1.8325,3,4,-1.6692,-3.7726,-2.9116,-0.6576,0.2464,0.4572,1.3115,0.3691,457.8066,500.1365,506.3228,417.54546
"5647",484,"MEX",48400224,48404701,"07MS","048400","MEX0009","4840000",1,5,10,5,2002,2,4,3,2,2,3,3,3,3,3,2,3,3,3,3,3,4,5,3,1,2,2,9,1,2,2,9,17,NA,NA,NA,NA,14.02,-2.5837,5,2,-1.6618,-3.1135,-2.9116,NA,-0.0716,0.5464,-0.2393,-1.3364,328.0373,318.0271,361.9496,417.54546
"5648",484,"MEX",48400224,48404932,"07MS","048400","MEX0009","4840000",1,25,10,4,2002,2,5,3,2,4,3,3,2,3,3,1,3,3,3,3,3,4,4,1,0,5,5,14,0,5,5,14.5,41.27,NA,NA,NA,NA,19.53,-1.3013,5,2,-1.3835,-3.1141,-2.4931,NA,0.5068,0.8329,1.0044,-1.0299,341.191,371.5038,404.0138,417.54546
"5649",484,"MEX",48400224,48404994,"07MS","048400","MEX0009","4840000",1,7,10,11,2002,2,5,4,2,3,3,3,3,3,3,3,3,3,3,3,3,5,4,1,0,1,1,6,0,1,1,6,14.21,NA,NA,NA,NA,17.88,-4.1124,4,1,-3.0862,-5.4639,-3.768,NA,1.1506,-2.2652,-1.5255,-2.9377,352.6082,347.6774,365.77,417.54546
"5650",484,"MEX",48400224,48405440,"07MS","048400","MEX0009","4840000",1,11,10,9,2002,1,3,4,2,2,3,3,3,3,3,3,3,3,3,3,3,3,5,2,2,1,2,9,2,1,2,9,25.51,NA,NA,NA,NA,17.86,-2.9187,1,0,-1.3835,-5.3401,-3.768,NA,-0.4683,-0.1687,0.2692,-2.3032,337.6278,322.0819,313.1441,417.54546
"5651",484,"MEX",48400224,48405543,"07MS","048400","MEX0009","4840000",1,10,10,1,2002,1,5,4,2,5,3,3,3,3,3,3,3,3,3,3,3,4,5,2,0,1,1,6,0,1,1,6,22.57,NA,NA,NA,NA,NA,-2.9283,2,1,-1.6618,-2.6785,-2.3112,NA,-0.62,-0.1716,1.5661,-0.2608,334.6902,340.0847,383.7415,417.54546
"5652",484,"MEX",48400224,48405644,"07MS","048400","MEX0009","4840000",1,24,10,10,2002,2,4,5,2,2,3,3,3,3,3,3,3,3,3,3,2,4,4,1,1,0,1,6,1,0,1,6,32.2,NA,NA,NA,NA,25.39,-2.7145,2,4,-1.3835,-2.338,-2.3112,NA,-0.0716,0.4572,-0.2393,-1.6926,383.1265,461.6831,453.6123,417.54546
