CNTRYID,CNT,CNTSCHID,CNTSTUID,CYC,NatCen,STRATUM,SUBNATIO,OECD,ST013Q01TA,MISCED,FISCED,HISCED,PARED,MISCED_D,FISCED_D,HISCED_D,PAREDINT,HISEI,MMINS,LMINS,SMINS,TMINS,STUBMI,ESCS,ICTHOME,ICTSCH,HEDRES,WEALTH,ICTRES,EMOSUPS,STIMREAD,ADAPTIVITY,BODYIMA,SOCONPA,PVMATH,PVREAD,PVSCIE
484,MEX,48400004,48405276,07MS,048400,MEX0007,4840000,1,2,5,5,5,14.00,5,5,5,14.50,44.94,250,250,250,,19.38,-0.3532,5,7,0.0477,-0.9891,-0.9400,1.0346,-0.0999,0.8360,,0.9078,468.40,579.35,546.96
484,MEX,48400004,48405339,07MS,048400,MEX0007,4840000,1,4,6,6,6,16.00,6,6,6,16.00,70.34,250,200,250,1450,20.11,1.0102,9,7,-0.6853,0.8193,0.1042,1.0346,-0.1030,-0.9282,1.8425,0.9078,580.98,637.38,580.38
484,MEX,48400004,48405377,07MS,048400,MEX0007,4840000,1,2,5,5,5,14.00,5,5,5,14.50,44.14,225,180,180,1035,15.78,0.0351,8,3,-0.6853,0.9430,0.1350,1.0346,2.0871,-2.2652,1.1934,0.9078,403.58,433.20,411.22
484,MEX,48400004,48406017,07MS,048400,MEX0007,4840000,1,3,6,5,6,16.00,6,5,6,16.00,62.13,300,240,300,,22.72,0.2799,9,7,-0.6853,-0.8508,-1.4171,1.0346,-0.5864,-0.6894,1.8425,0.9078,390.78,422.77,361.85
484,MEX,48400004,48407094,07MS,048400,MEX0007,4840000,1,2,4,6,6,16.00,4,6,6,16.00,82.41,250,200,250,1500,20.76,0.6924,9,4,-0.1357,-0.9273,-0.3490,1.0346,-0.6537,-2.2652,,-1.5628,455.95,425.05,437.52
484,MEX,48400004,48407123,07MS,048400,MEX0007,4840000,1,5,4,4,4,12.00,4,4,4,12.00,57.03,250,200,250,2000,22.66,-0.9370,6,4,-1.3835,-1.9658,-2.5634,0.5029,0.7869,0.5464,1.3115,-0.0974,426.27,460.47,450.16
484,MEX,48400004,48407193,07MS,048400,MEX0007,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,479.13,499.97,490.16
484,MEX,48400004,48407376,07MS,048400,MEX0007,4840000,1,2,2,4,4,12.00,2,4,4,12.00,43.33,275,220,275,1650,21.70,-1.3856,1,5,-1.6618,-1.7488,-2.3112,-0.6576,-0.6200,0.1915,-1.0908,0.3334,522.47,552.12,525.88
484,MEX,48400004,48407568,07MS,048400,MEX0007,4840000,1,3,6,5,6,16.00,6,5,6,16.00,77.10,250,200,250,1500,,0.5908,8,10,-0.6853,-0.6891,-1.1562,0.3622,-0.0968,0.5464,,,550.50,599.38,586.81
484,MEX,48400004,48408205,07MS,048400,MEX0007,4840000,1,5,4,4,4,12.00,4,4,4,12.00,69.76,250,200,250,1500,26.45,-0.1213,7,6,1.1793,-1.3060,-0.9400,-0.6576,0.7869,-0.9282,-0.9055,-0.0974,528.58,581.45,577.95
484,MEX,48400005,48400079,07MS,048400,MEX0007,4840000,1,2,6,6,6,16.00,6,6,6,16.00,39.04,120,600,840,,32.41,0.2075,11,0,1.1793,0.1406,-0.0154,,-0.9263,-2.2652,-0.3417,-2.9377,365.19,310.21,368.58
484,MEX,48400005,48400192,07MS,048400,MEX0007,4840000,1,5,6,2,6,16.00,6,2,6,16.00,31.08,,,,,20.45,0.1235,11,9,1.1793,-0.1620,0.5498,,0.2751,-0.1716,1.3115,0.2971,414.10,360.68,405.45
484,MEX,48400005,48400302,07MS,048400,MEX0007,4840000,1,1,0,5,5,14.00,0,1,1,6.00,33.83,150,200,200,,25.33,-3.0002,3,8,-2.0490,-2.9875,-2.5634,1.0346,-2.3003,-2.2652,0.2692,-1.7327,346.80,332.66,352.92
484,MEX,48400005,48400362,07MS,048400,MEX0007,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,376.67,418.75,411.31
484,MEX,48400005,48400467,07MS,048400,MEX0007,4840000,1,2,1,6,6,16.00,1,6,6,16.00,39.04,,,,,21.88,-0.9499,5,8,-1.0527,-2.9875,-2.5634,,0.4105,-0.4740,,0.1965,303.94,367.19,384.89
484,MEX,48400005,48400705,07MS,048400,MEX0007,4840000,1,1,5,5,5,14.00,5,5,5,14.50,54.55,200,200,200,1700,18.36,-0.4948,7,4,-1.0118,-1.1814,-1.2275,-0.6576,-0.9225,0.1915,0.8341,-1.0299,448.04,483.89,472.77
484,MEX,48400005,48401088,07MS,048400,MEX0007,4840000,1,1,2,4,4,12.00,2,4,4,12.00,62.13,0,200,300,2000,22.22,-1.4283,3,8,-2.0490,-3.0068,-3.7680,-1.1847,0.0485,-2.2652,-2.4111,-1.9963,409.27,410.63,395.44
484,MEX,48400005,48401160,07MS,048400,MEX0007,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,484.99,453.03,472.54
484,MEX,48400005,48401278,07MS,048400,MEX0007,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,392.84,403.26,391.76
484,MEX,48400005,48402426,07MS,048400,MEX0007,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,326.83,321.74,360.84
484,MEX,48400005,48402985,07MS,048400,MEX0007,4840000,1,3,2,2,2,9.00,2,2,2,9.00,62.13,200,200,200,1800,26.78,-1.4578,5,4,-1.9560,-1.4457,-1.6949,1.0346,0.0236,0.1067,-1.0908,0.9078,438.00,445.39,441.24
484,MEX,48400005,48403142,07MS,048400,MEX0007,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,359.97,348.96,333.30
484,MEX,48400005,48403275,07MS,048400,MEX0007,4840000,1,1,2,4,4,12.00,2,4,4,12.00,29.16,120,160,120,1400,23.83,-1.8087,4,2,-1.3904,-2.4020,-2.0409,0.5029,-0.6163,-0.4708,0.0422,-0.0974,334.61,382.62,354.55
484,MEX,48400005,48403589,07MS,048400,MEX0007,4840000,1,2,2,0,2,9.00,2,0,2,9.00,27.91,,,,,26.06,-1.9644,6,4,-1.5164,-1.5051,-0.7487,,-1.7115,-0.5786,-0.3434,-1.0299,425.21,447.01,437.05
484,MEX,48400005,48403865,07MS,048400,MEX0007,4840000,1,3,6,0,6,16.00,6,0,6,16.00,68.70,240,240,180,1560,,0.3992,7,9,0.0310,-1.4077,-0.5197,-2.4468,0.0236,-1.4494,0.0147,0.0157,409.04,443.08,415.75
484,MEX,48400005,48404122,07MS,048400,MEX0007,4840000,1,1,4,4,4,12.00,4,4,4,12.00,62.13,200,200,400,1250,,-0.6796,,,-0.6853,-1.4541,-1.2275,1.0346,-1.3451,-0.5786,,,402.65,436.51,393.32
484,MEX,48400005,48404129,07MS,048400,MEX0007,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,477.59,505.80,485.88
484,MEX,48400005,48404272,07MS,048400,MEX0007,4840000,1,2,2,2,2,9.00,2,2,2,9.00,16.50,200,200,160,2800,22.66,-2.3025,5,6,-1.0118,-2.4242,-1.9827,-0.6576,-0.0686,-0.1716,0.1306,0.9078,400.77,442.09,399.69
484,MEX,48400005,48404437,07MS,048400,MEX0007,4840000,1,2,4,4,4,12.00,4,4,4,12.00,20.95,,,,,17.51,-1.3146,11,8,0.0477,-1.3841,-0.9400,,-1.3451,-1.0467,1.2097,0.0157,357.27,332.41,365.56
484,MEX,48400005,48404605,07MS,048400,MEX0007,4840000,1,2,4,,4,12.00,4,,4,12.00,70.09,,,,,23.46,-0.6775,3,5,-1.6618,-1.3481,-1.7779,,-1.2261,0.4572,-0.4023,0.3691,438.10,477.19,463.33
484,MEX,48400005,48404627,07MS,048400,MEX0007,4840000,1,2,5,5,5,14.00,5,5,5,14.50,39.04,,,,,22.19,-0.8540,7,4,-1.6145,-1.0542,-1.2275,,-0.5068,-0.6860,1.8425,-0.9727,389.69,370.51,394.81
484,MEX,48400005,48405442,07MS,048400,MEX0007,4840000,1,2,6,6,6,16.00,6,6,6,16.00,36.92,240,420,300,1980,,-0.2192,7,6,-0.6853,-0.8166,-0.6068,1.0346,1.4931,0.9370,1.3115,0.1965,438.96,460.73,484.18
484,MEX,48400005,48406029,07MS,048400,MEX0007,4840000,1,3,2,6,6,16.00,2,6,6,16.00,39.04,385,275,275,,25.00,-0.7632,2,5,-0.3792,-3.3108,-2.0108,1.0346,-2.3003,-2.2652,-0.6500,-0.5578,454.35,410.01,461.88
484,MEX,48400005,48406181,07MS,048400,MEX0007,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,335.14,350.52,352.97
484,MEX,48400005,48406657,07MS,048400,MEX0007,4840000,1,2,2,1,2,9.00,2,1,2,9.00,57.03,250,250,250,1750,25.34,-1.4943,7,4,-1.1443,-2.0392,-1.2176,1.0346,0.0229,-0.4740,-0.6375,0.9078,502.58,573.50,506.87
484,MEX,48400005,48406709,07MS,048400,MEX0007,4840000,1,3,2,2,2,9.00,2,2,2,9.00,44.14,200,250,200,3000,18.07,-1.7782,4,5,-0.6853,-2.2074,-1.7005,-0.6576,-0.0686,-1.0467,-0.3274,-1.0299,488.93,534.11,483.95
484,MEX,48400005,48406985,07MS,048400,MEX0007,4840000,1,1,2,1,2,9.00,2,1,2,9.00,27.91,240,240,240,2040,18.49,-2.4711,6,4,-3.0862,-2.3359,-1.4787,-0.6576,-2.3003,-0.5786,-1.0908,-2.2647,445.76,448.28,445.46
484,MEX,48400005,48407019,07MS,048400,MEX0007,4840000,1,2,5,5,5,14.00,5,5,5,14.50,30.90,385,440,440,,,-0.6261,6,9,-0.6853,-0.7369,-0.8794,1.0346,-0.6200,-0.2671,-1.0908,0.9078,342.79,438.08,373.56
484,MEX,48400005,48407204,07MS,048400,MEX0007,4840000,1,1,2,2,2,9.00,2,2,2,9.00,35.34,,,,,,-2.4503,10,9,-3.0862,-2.4778,-2.4196,-1.4861,-0.6200,-0.5786,,,377.14,406.54,369.60
484,MEX,48400005,48407709,07MS,048400,MEX0007,4840000,1,2,6,2,6,16.00,6,2,6,16.00,39.04,,,,,,-0.0339,8,8,-0.1357,0.1554,-0.1400,,-0.2288,0.8360,0.1306,0.3334,471.62,410.82,452.96
484,MEX,48400005,48407805,07MS,048400,MEX0007,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,502.73,504.25,475.71
484,MEX,48400005,48408118,07MS,048400,MEX0007,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,416.76,396.60,416.31
484,MEX,48400006,48400242,07MS,048400,MEX0010,4840000,1,2,2,6,6,16.00,2,6,6,16.00,78.17,,,,,23.14,0.7689,9,6,-0.1357,-0.2071,0.1042,1.0346,1.4931,2.0073,0.4843,0.3334,596.27,596.95,612.29
484,MEX,48400006,48400366,07MS,048400,MEX0010,4840000,1,4,4,5,5,14.00,4,5,5,14.50,62.13,250,250,150,,17.58,1.0190,10,8,1.1793,1.7054,1.2943,1.0346,2.0871,1.1813,0.1306,0.9078,485.15,543.41,486.61
484,MEX,48400006,48400377,07MS,048400,MEX0010,4840000,1,3,5,6,6,16.00,5,6,6,16.00,68.88,300,300,120,1800,23.88,0.9712,7,8,0.0483,0.6238,0.6901,-0.6576,-1.3412,0.1041,-1.0908,0.0157,548.70,527.51,490.71
484,MEX,48400006,48400440,07MS,048400,MEX0010,4840000,1,4,4,6,6,16.00,4,6,6,16.00,76.65,325,325,130,2600,29.14,1.0835,7,7,-0.4903,0.5301,0.0595,1.0346,-0.7320,2.0073,-1.0908,0.1965,531.85,584.35,567.17
484,MEX,48400006,48400603,07MS,048400,MEX0010,4840000,1,3,5,5,5,14.00,5,5,5,14.50,62.13,250,250,150,1600,24.14,0.8138,9,7,0.0477,1.0710,0.6901,-0.6576,0.4798,0.1888,-1.9373,-1.6926,559.04,585.73,554.65
484,MEX,48400006,48400608,07MS,048400,MEX0010,4840000,1,5,6,6,6,16.00,6,6,6,16.00,76.65,250,250,150,2500,25.64,1.0288,9,6,0.0477,0.4110,-0.1536,1.0346,2.0871,1.3230,-1.0908,0.9078,516.53,579.06,555.20
484,MEX,48400006,48400778,07MS,048400,MEX0010,4840000,1,3,3,6,6,16.00,3,6,6,16.00,65.01,275,275,165,2200,20.15,1.0695,10,10,1.1793,0.8933,0.4826,1.0346,0.2495,2.0073,0.8489,0.9078,603.70,673.28,617.40
484,MEX,48400006,48400822,07MS,048400,MEX0010,4840000,1,6,6,6,6,16.00,6,6,6,16.00,80.92,250,250,150,2500,21.48,1.0471,8,6,0.0477,-0.2365,-0.1536,1.0346,1.0383,0.5437,1.8425,0.9078,527.20,625.63,572.92
484,MEX,48400006,48400946,07MS,048400,MEX0010,4840000,1,3,6,6,6,16.00,6,6,6,16.00,44.14,250,250,100,1500,22.31,0.7111,10,6,1.1793,1.2342,1.8669,1.0346,0.5102,-0.5786,0.1306,0.9078,565.77,635.40,584.45
484,MEX,48400006,48401020,07MS,048400,MEX0010,4840000,1,4,6,6,6,16.00,6,6,6,16.00,82.31,275,275,165,1430,16.73,1.3142,10,10,1.1793,0.6384,0.6901,-0.6576,1.1543,1.1853,-0.3258,0.1965,618.75,651.22,617.81
484,MEX,48400006,48401051,07MS,048400,MEX0010,4840000,1,4,5,5,5,14.00,5,5,5,14.50,31.08,,,,,23.88,-0.1128,8,7,1.1793,0.2262,0.2111,,1.0419,2.0073,1.2097,0.7033,491.82,521.87,516.38
484,MEX,48400006,48401202,07MS,048400,MEX0010,4840000,1,5,6,6,6,16.00,6,6,6,16.00,79.05,300,300,180,1500,20.57,1.4064,9,8,0.0477,1.6747,1.8669,1.0346,-0.2336,1.1853,-2.4111,0.9078,534.23,576.21,542.37
484,MEX,48400006,48401486,07MS,048400,MEX0010,4840000,1,4,6,6,6,16.00,6,6,6,16.00,44.14,250,250,150,1650,23.67,1.4252,10,10,1.1793,4.2206,3.6010,1.0346,1.5391,,0.8357,0.9078,540.11,612.51,555.77
484,MEX,48400006,48401788,07MS,048400,MEX0010,4840000,1,5,6,6,6,16.00,6,6,6,16.00,76.24,250,250,150,1500,23.44,1.0473,10,9,1.1793,-0.1403,0.6901,1.0346,-0.3644,-0.5786,0.1306,0.9078,546.77,606.35,555.91
484,MEX,48400006,48402959,07MS,048400,MEX0010,4840000,1,4,6,6,6,16.00,6,6,6,16.00,82.31,250,250,150,1400,22.46,1.2457,6,6,1.1793,0.1117,1.2943,0.6364,0.8945,0.4572,,-1.0299,543.87,619.09,580.01
484,MEX,48400006,48403037,07MS,048400,MEX0010,4840000,1,3,6,6,6,16.00,6,6,6,16.00,81.40,250,250,150,1800,19.10,1.3662,11,8,1.2099,0.9392,3.6010,1.0346,0.4280,0.4572,-0.8487,0.9078,460.98,492.83,467.73
484,MEX,48400006,48403626,07MS,048400,MEX0010,4840000,1,4,6,6,6,16.00,6,6,6,16.00,74.70,275,275,165,1815,22.10,0.8777,7,9,-1.0118,0.2044,0.7693,-1.0657,0.7904,0.3695,-1.0908,0.3691,547.23,621.77,631.58
484,MEX,48400006,48403829,07MS,048400,MEX0010,4840000,1,3,6,6,6,16.00,6,6,6,16.00,44.14,250,250,150,1500,22.15,0.4621,8,8,1.1793,0.7721,0.6901,1.0346,2.0871,2.0073,0.8341,0.9078,603.23,591.28,576.55
484,MEX,48400006,48404098,07MS,048400,MEX0010,4840000,1,3,6,2,6,16.00,6,2,6,16.00,76.65,275,275,165,1870,23.81,1.3356,9,10,1.1793,2.2208,1.2943,1.0346,1.0741,0.8329,1.3115,0.3691,559.30,565.02,493.78
484,MEX,48400006,48404169,07MS,048400,MEX0010,4840000,1,3,4,6,6,16.00,4,6,6,16.00,73.71,250,250,100,,18.69,1.5629,9,8,1.1793,1.8197,1.8669,1.0346,0.5102,0.7397,1.8425,0.9078,494.07,470.22,501.63
484,MEX,48400006,48404180,07MS,048400,MEX0010,4840000,1,6,6,6,6,16.00,6,6,6,16.00,86.72,300,300,120,2160,22.68,1.1834,8,10,0.0310,-0.3121,0.3330,1.0346,0.7904,-0.1716,0.6650,0.9078,535.93,583.91,570.88
484,MEX,48400006,48404799,07MS,048400,MEX0010,4840000,1,3,6,6,6,16.00,6,6,6,16.00,76.65,,,,,19.10,1.4963,10,10,1.1793,1.3178,0.9144,,-0.0073,0.4572,0.8504,0.9078,497.07,479.79,490.14
484,MEX,48400006,48405121,07MS,048400,MEX0010,4840000,1,4,6,5,6,16.00,6,5,6,16.00,76.65,,,,,32.45,1.6158,9,9,1.1793,1.5673,1.2943,1.0346,0.0236,0.8360,-0.3258,0.9078,581.39,620.85,581.09
484,MEX,48400006,48405160,07MS,048400,MEX0010,4840000,1,3,6,6,6,16.00,6,6,6,16.00,65.01,250,250,150,1450,20.99,0.5561,9,8,0.0477,-0.4029,0.0895,1.0346,0.7586,-1.4494,,0.1541,549.84,551.19,548.11
484,MEX,48400006,48405622,07MS,048400,MEX0010,4840000,1,3,4,6,6,16.00,4,6,6,16.00,82.31,250,250,150,1600,22.15,1.4468,7,8,1.1793,0.7606,0.3330,-0.6576,-0.3302,0.4572,-0.8389,-1.0299,611.75,641.86,597.27
484,MEX,48400006,48405787,07MS,048400,MEX0010,4840000,1,5,6,6,6,16.00,6,6,6,16.00,65.23,250,250,150,1650,20.98,0.8849,7,10,1.1793,0.3170,0.3330,1.0346,1.0383,1.3230,1.8425,0.9078,554.61,573.59,588.54
484,MEX,48400006,48406422,07MS,048400,MEX0010,4840000,1,3,6,6,6,16.00,6,6,6,16.00,74.66,300,300,180,1860,22.49,0.9579,10,10,0.0477,0.7994,3.6010,0.5029,0.2751,0.5464,0.1306,0.9078,541.65,564.19,505.60
484,MEX,48400006,48406440,07MS,048400,MEX0010,4840000,1,5,6,6,6,16.00,6,6,6,16.00,80.75,275,275,110,2365,19.49,2.3244,11,10,1.1793,3.2741,2.6563,-0.6576,1.1506,2.0073,0.4861,0.3334,475.56,429.96,455.74
484,MEX,48400006,48406945,07MS,048400,MEX0010,4840000,1,2,5,6,6,16.00,5,6,6,16.00,81.92,250,250,150,1700,21.01,0.8732,9,7,-1.3525,0.2114,0.1042,-1.0657,-1.6579,-1.4537,0.9248,-2.9377,543.63,594.66,592.80
484,MEX,48400006,48407470,07MS,048400,MEX0010,4840000,1,6,6,,6,16.00,6,,6,16.00,44.14,275,275,165,1595,19.47,1.1968,10,10,1.1793,2.1417,1.2243,-1.1847,0.3748,-0.5819,-1.2746,-1.3812,547.28,632.11,548.27
484,MEX,48400006,48407771,07MS,048400,MEX0010,4840000,1,3,4,3,4,12.00,4,3,4,12.00,44.14,250,250,150,1750,23.24,0.1644,9,4,1.1793,1.1431,0.6901,1.0346,-0.6200,0.4572,1.8425,0.3334,503.82,538.87,507.39
484,MEX,48400006,48407773,07MS,048400,MEX0010,4840000,1,2,6,5,6,16.00,6,5,6,16.00,81.92,300,300,180,2400,21.72,1.1083,9,9,0.0477,1.1449,0.3330,1.0346,-0.0686,-0.1687,1.8425,0.9078,535.01,531.11,556.67
484,MEX,48400006,48407774,07MS,048400,MEX0010,4840000,1,3,4,4,4,12.00,4,4,4,12.00,,250,250,150,1500,20.08,-0.6047,6,6,-1.0118,-1.2810,-0.8499,-0.6576,-0.9225,0.4572,0.1306,-0.0974,633.81,645.14,664.99
484,MEX,48400007,48405778,07MS,048400,MEX0003,4840000,1,1,5,5,5,14.00,1,1,1,6.00,22.57,,,,,18.73,-3.1688,4,2,-1.9560,-3.0773,-1.9827,,-0.3268,-0.4708,-1.5895,-1.6926,365.81,350.27,343.37
484,MEX,48400008,48400170,07MS,048400,MEX0007,4840000,1,3,6,6,6,16.00,6,6,6,16.00,79.74,250,200,150,1850,29.38,0.7224,10,10,-1.0118,0.0197,-0.3490,1.0346,0.5102,-1.0504,-1.0908,-0.1607,433.33,509.09,476.21
484,MEX,48400008,48400944,07MS,048400,MEX0007,4840000,1,5,4,6,6,16.00,4,6,6,16.00,46.38,,,,,25.89,0.0166,7,7,0.0310,-1.0854,-0.9400,,-0.6537,-0.5786,-2.4111,-1.5149,478.76,523.64,521.47
484,MEX,48400008,48400955,07MS,048400,MEX0007,4840000,1,1,2,2,2,9.00,2,2,2,9.00,40.54,160,160,160,1800,26.04,-1.7827,6,3,-1.2049,-1.6724,-0.5986,0.2127,0.5102,1.3230,-0.6487,0.9078,470.19,549.06,485.60
484,MEX,48400008,48400991,07MS,048400,MEX0007,4840000,1,5,4,4,4,12.00,4,4,4,12.00,43.06,200,200,200,,22.48,-0.2767,7,8,-0.1357,-0.0395,0.3875,-0.6576,-0.5068,0.4572,0.1306,0.9078,459.62,484.98,485.70
484,MEX,48400008,48401293,07MS,048400,MEX0007,4840000,1,1,2,2,2,9.00,2,2,2,9.00,27.91,,,,,,-1.8619,4,3,-0.1357,-1.8204,-1.4787,1.0346,-0.6200,-1.0504,-0.3176,0.1965,415.48,472.34,436.81
484,MEX,48400008,48401321,07MS,048400,MEX0007,4840000,1,4,6,4,6,16.00,6,4,6,16.00,82.41,180,120,240,,,1.1600,7,5,1.1793,-0.0980,0.2130,,-1.0370,-0.5786,-0.0301,,347.46,427.19,432.42
484,MEX,48400008,48402086,07MS,048400,MEX0007,4840000,1,4,6,2,6,16.00,6,2,6,16.00,39.04,250,200,200,1500,29.07,-0.0626,6,5,-0.1357,-0.6992,-1.2275,1.0346,-1.2261,-0.5786,-0.8499,0.9078,492.18,507.78,478.05
484,MEX,48400008,48402245,07MS,048400,MEX0007,4840000,1,1,5,5,5,14.00,5,5,5,14.50,44.94,250,350,250,,,-0.0400,8,9,0.0477,0.1869,-0.2532,0.6402,0.5102,0.4572,0.0422,0.1965,394.78,483.62,425.03
484,MEX,48400008,48402322,07MS,048400,MEX0007,4840000,1,3,4,3,4,12.00,4,3,4,12.00,44.94,200,200,500,1700,22.43,-0.3945,8,5,-0.6853,0.0459,0.1042,0.3622,1.1884,0.8360,0.1770,-0.9513,516.47,556.22,537.37
484,MEX,48400008,48402493,07MS,048400,MEX0007,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,471.42,481.53,476.73
484,MEX,48400008,48402519,07MS,048400,MEX0007,4840000,1,1,4,2,4,12.00,4,2,4,12.00,27.91,250,200,600,2050,27.48,-1.4490,6,5,-1.2263,-1.6903,-1.3387,-0.6576,-0.6200,0.4572,-1.0908,-1.0299,504.40,514.06,497.94
484,MEX,48400008,48402909,07MS,048400,MEX0007,4840000,1,2,5,6,6,16.00,5,6,6,16.00,82.41,,,,,29.07,0.8802,7,4,1.1793,-0.7346,-0.9143,,-0.6575,-0.5786,-0.9055,-0.2608,460.61,437.81,416.41
484,MEX,48400008,48403241,07MS,048400,MEX0007,4840000,1,3,6,6,6,16.00,6,6,6,16.00,62.39,250,200,300,,24.49,0.8399,11,0,0.1806,0.6279,0.3443,1.0346,0.7551,-2.2652,-0.3258,-0.1343,447.05,497.12,474.40
484,MEX,48400008,48403311,07MS,048400,MEX0007,4840000,1,1,2,4,4,12.00,2,4,4,12.00,28.84,135,180,540,1575,19.92,-1.2814,8,8,-1.6145,-1.0910,-0.6068,-0.6576,-0.0042,0.4572,-0.2393,-0.1607,513.35,488.86,543.81
484,MEX,48400008,48403425,07MS,048400,MEX0007,4840000,1,2,2,2,2,9.00,2,2,2,9.00,25.26,250,200,600,1700,22.65,-1.6386,8,6,-0.8449,-0.5987,-0.1536,-0.9167,2.0871,2.0073,0.7433,0.3334,412.45,447.86,478.12
484,MEX,48400008,48403562,07MS,048400,MEX0007,4840000,1,3,4,4,4,12.00,4,4,4,12.00,50.15,250,200,250,1600,23.73,-1.0289,7,5,-1.7257,-1.5189,-1.8141,-1.5824,0.2464,0.1915,-1.3304,-2.9377,450.93,506.64,448.53
484,MEX,48400008,48403602,07MS,048400,MEX0007,4840000,1,1,2,2,2,9.00,2,2,2,9.00,44.14,300,200,600,2000,22.58,-1.2533,8,7,0.0477,-1.3585,-0.7849,0.2169,-0.6163,0.4572,0.9248,-0.1240,411.65,491.48,458.33
484,MEX,48400008,48403869,07MS,048400,MEX0007,4840000,1,1,4,4,4,12.00,4,4,4,12.00,62.13,300,240,240,,19.33,-0.5714,7,4,-0.5813,-0.9792,-0.9400,-0.6576,0.5102,-1.0467,-0.3274,-1.7215,470.12,441.69,418.16
484,MEX,48400008,48404349,07MS,048400,MEX0007,4840000,1,1,6,2,6,16.00,6,2,6,16.00,68.70,250,200,600,2000,29.30,0.1031,5,5,-0.4903,-1.1223,-0.6231,-0.6576,0.0236,1.1853,-1.6672,-0.0974,605.86,611.60,552.98
484,MEX,48400008,48404397,07MS,048400,MEX0007,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,453.27,461.15,472.32
484,MEX,48400008,48404589,07MS,048400,MEX0007,4840000,1,1,6,2,6,16.00,6,2,6,16.00,57.03,,,,,20.31,-0.6553,3,6,-1.2049,-2.6300,-1.8064,-0.6576,0.1494,0.4546,0.1770,0.3334,553.66,589.53,577.08
484,MEX,48400008,48404721,07MS,048400,MEX0007,4840000,1,2,4,2,4,12.00,4,2,4,12.00,44.14,0,0,0,950,23.73,-1.0879,6,8,0.0477,-1.8309,-0.3918,1.0346,-0.6200,-0.5786,0.8504,0.9078,469.21,514.02,452.97
484,MEX,48400008,48404988,07MS,048400,MEX0007,4840000,1,2,6,6,6,16.00,6,6,6,16.00,78.17,150,150,150,1600,17.51,0.4691,11,9,1.1793,-1.3213,-1.4700,0.3622,-1.0370,0.4572,0.9248,-0.3986,496.33,534.51,504.03
484,MEX,48400008,48405131,07MS,048400,MEX0007,4840000,1,,,,,,,,,,27.91,,,,,17.15,,10,8,,,,,,,-0.8499,-1.6926,417.93,395.23,426.37
484,MEX,48400008,48405641,07MS,048400,MEX0007,4840000,1,1,4,4,4,12.00,4,4,4,12.00,62.13,300,200,200,1650,27.40,-0.5354,9,5,-1.5532,-0.3216,-0.3490,0.3622,-0.0073,-0.6860,0.1306,0.3334,452.28,511.82,467.67
484,MEX,48400008,48406253,07MS,048400,MEX0007,4840000,1,2,6,5,6,16.00,6,5,6,16.00,39.04,200,200,160,,18.90,-0.6412,4,2,-1.2793,-1.4420,-1.4787,1.0346,-0.0073,-0.2644,0.1306,-0.7578,386.70,477.49,492.56
484,MEX,48400008,48406469,07MS,048400,MEX0007,4840000,1,2,4,5,5,14.00,4,5,5,14.50,57.99,200,160,160,1200,29.38,-0.5408,5,6,-0.8449,-1.9147,-1.2176,0.6402,-1.3412,-0.4740,0.9248,0.0157,529.78,580.61,533.30
484,MEX,48400008,48406795,07MS,048400,MEX0007,4840000,1,1,2,2,2,9.00,2,2,2,9.00,39.04,250,200,400,,20.52,-1.1611,7,8,1.1793,-0.0726,-0.3629,1.0346,0.2464,0.5437,0.8341,0.9078,542.92,476.27,511.25
484,MEX,48400008,48407041,07MS,048400,MEX0007,4840000,1,1,2,2,2,9.00,2,2,2,9.00,50.15,160,120,120,760,20.36,-1.3155,5,5,-1.0118,-0.9452,-1.2275,1.0346,-0.6200,1.1813,0.1306,0.9078,473.94,505.88,456.27
484,MEX,48400008,48407115,07MS,048400,MEX0007,4840000,1,2,6,6,6,16.00,6,6,6,16.00,39.04,225,180,180,1125,18.94,-0.2627,10,9,-1.0752,-0.7169,-0.4834,1.0346,0.8945,1.1853,1.1934,-1.5287,459.15,440.52,425.00
484,MEX,48400008,48407245,07MS,048400,MEX0007,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,482.79,499.26,455.21
484,MEX,48400008,48407330,07MS,048400,MEX0007,4840000,1,3,2,2,2,9.00,2,2,2,9.00,24.80,250,200,600,1700,17.91,-1.9970,6,8,-0.6853,-2.2604,-1.8141,0.2169,1.0741,0.8360,,-0.5578,486.29,538.63,546.83
